"","LABID","new.fname","Sample","well","plate"
"969","z0043789","z0043789_Mnov_GTseek_027_009_PLT_7_R1.fastq","GTseek_027_384i5_009_PLT_7_43789_R1.fastq","009","7"
"970","z0043789","z0043789_Mnov_GTseek_027_009_PLT_7_R2.fastq","GTseek_027_384i5_009_PLT_7_43789_R2.fastq","009","7"
"971","z0043807","z0043807_Mnov_GTseek_027_011_PLT_7_R1.fastq","GTseek_027_384i5_011_PLT_7_43807_R1.fastq","011","7"
"972","z0043807","z0043807_Mnov_GTseek_027_011_PLT_7_R2.fastq","GTseek_027_384i5_011_PLT_7_43807_R2.fastq","011","7"
"973","z0043819","z0043819_Mnov_GTseek_027_013_PLT_7_R1.fastq","GTseek_027_384i5_013_PLT_7_43819_R1.fastq","013","7"
"974","z0043819","z0043819_Mnov_GTseek_027_013_PLT_7_R2.fastq","GTseek_027_384i5_013_PLT_7_43819_R2.fastq","013","7"
"975","z0043839","z0043839_Mnov_GTseek_027_015_PLT_7_R1.fastq","GTseek_027_384i5_015_PLT_7_43839_R1.fastq","015","7"
"976","z0043839","z0043839_Mnov_GTseek_027_015_PLT_7_R2.fastq","GTseek_027_384i5_015_PLT_7_43839_R2.fastq","015","7"
"977","z0043876","z0043876_Mnov_GTseek_027_017_PLT_7_R1.fastq","GTseek_027_384i5_017_PLT_7_43876_R1.fastq","017","7"
"978","z0043876","z0043876_Mnov_GTseek_027_017_PLT_7_R2.fastq","GTseek_027_384i5_017_PLT_7_43876_R2.fastq","017","7"
"979","z0043877","z0043877_Mnov_GTseek_027_019_PLT_7_R1.fastq","GTseek_027_384i5_019_PLT_7_43877_R1.fastq","019","7"
"980","z0043877","z0043877_Mnov_GTseek_027_019_PLT_7_R2.fastq","GTseek_027_384i5_019_PLT_7_43877_R2.fastq","019","7"
"981","z0043891","z0043891_Mnov_GTseek_027_021_PLT_7_R1.fastq","GTseek_027_384i5_021_PLT_7_43891_R1.fastq","021","7"
"982","z0043891","z0043891_Mnov_GTseek_027_021_PLT_7_R2.fastq","GTseek_027_384i5_021_PLT_7_43891_R2.fastq","021","7"
"983","z0043898","z0043898_Mnov_GTseek_027_023_PLT_7_R1.fastq","GTseek_027_384i5_023_PLT_7_43898_R1.fastq","023","7"
"984","z0043898","z0043898_Mnov_GTseek_027_023_PLT_7_R2.fastq","GTseek_027_384i5_023_PLT_7_43898_R2.fastq","023","7"
"985","z0043904","z0043904_Mnov_GTseek_027_025_PLT_7_R1.fastq","GTseek_027_384i5_025_PLT_7_43904_R1.fastq","025","7"
"986","z0043904","z0043904_Mnov_GTseek_027_025_PLT_7_R2.fastq","GTseek_027_384i5_025_PLT_7_43904_R2.fastq","025","7"
"987","z0043905","z0043905_Mnov_GTseek_027_027_PLT_7_R1.fastq","GTseek_027_384i5_027_PLT_7_43905_R1.fastq","027","7"
"988","z0043905","z0043905_Mnov_GTseek_027_027_PLT_7_R2.fastq","GTseek_027_384i5_027_PLT_7_43905_R2.fastq","027","7"
"989","z0043915","z0043915_Mnov_GTseek_027_029_PLT_7_R1.fastq","GTseek_027_384i5_029_PLT_7_43915_R1.fastq","029","7"
"990","z0043915","z0043915_Mnov_GTseek_027_029_PLT_7_R2.fastq","GTseek_027_384i5_029_PLT_7_43915_R2.fastq","029","7"
"991","z0043934","z0043934_Mnov_GTseek_027_031_PLT_7_R1.fastq","GTseek_027_384i5_031_PLT_7_43934_R1.fastq","031","7"
"992","z0043934","z0043934_Mnov_GTseek_027_031_PLT_7_R2.fastq","GTseek_027_384i5_031_PLT_7_43934_R2.fastq","031","7"
"993","z0043940","z0043940_Mnov_GTseek_027_033_PLT_7_R1.fastq","GTseek_027_384i5_033_PLT_7_43940_R1.fastq","033","7"
"994","z0043940","z0043940_Mnov_GTseek_027_033_PLT_7_R2.fastq","GTseek_027_384i5_033_PLT_7_43940_R2.fastq","033","7"
"995","z0043954","z0043954_Mnov_GTseek_027_035_PLT_7_R1.fastq","GTseek_027_384i5_035_PLT_7_43954_R1.fastq","035","7"
"996","z0043954","z0043954_Mnov_GTseek_027_035_PLT_7_R2.fastq","GTseek_027_384i5_035_PLT_7_43954_R2.fastq","035","7"
"997","z0043979","z0043979_Mnov_GTseek_027_037_PLT_7_R1.fastq","GTseek_027_384i5_037_PLT_7_43979_R1.fastq","037","7"
"998","z0043979","z0043979_Mnov_GTseek_027_037_PLT_7_R2.fastq","GTseek_027_384i5_037_PLT_7_43979_R2.fastq","037","7"
"999","z0043980","z0043980_Mnov_GTseek_027_039_PLT_7_R1.fastq","GTseek_027_384i5_039_PLT_7_43980_R1.fastq","039","7"
"1000","z0043980","z0043980_Mnov_GTseek_027_039_PLT_7_R2.fastq","GTseek_027_384i5_039_PLT_7_43980_R2.fastq","039","7"
"1001","z0043994","z0043994_Mnov_GTseek_027_041_PLT_7_R1.fastq","GTseek_027_384i5_041_PLT_7_43994_R1.fastq","041","7"
"1002","z0043994","z0043994_Mnov_GTseek_027_041_PLT_7_R2.fastq","GTseek_027_384i5_041_PLT_7_43994_R2.fastq","041","7"
"1003","z0044017","z0044017_Mnov_GTseek_027_043_PLT_7_R1.fastq","GTseek_027_384i5_043_PLT_7_44017_R1.fastq","043","7"
"1004","z0044017","z0044017_Mnov_GTseek_027_043_PLT_7_R2.fastq","GTseek_027_384i5_043_PLT_7_44017_R2.fastq","043","7"
"1005","z0044019","z0044019_Mnov_GTseek_027_045_PLT_7_R1.fastq","GTseek_027_384i5_045_PLT_7_44019_R1.fastq","045","7"
"1006","z0044019","z0044019_Mnov_GTseek_027_045_PLT_7_R2.fastq","GTseek_027_384i5_045_PLT_7_44019_R2.fastq","045","7"
"1007","z0044023","z0044023_Mnov_GTseek_027_047_PLT_7_R1.fastq","GTseek_027_384i5_047_PLT_7_44023_R1.fastq","047","7"
"1008","z0044023","z0044023_Mnov_GTseek_027_047_PLT_7_R2.fastq","GTseek_027_384i5_047_PLT_7_44023_R2.fastq","047","7"
"1009","z0044033","z0044033_Mnov_GTseek_027_049_PLT_7_R1.fastq","GTseek_027_384i5_049_PLT_7_44033_R1.fastq","049","7"
"1010","z0044033","z0044033_Mnov_GTseek_027_049_PLT_7_R2.fastq","GTseek_027_384i5_049_PLT_7_44033_R2.fastq","049","7"
"1011","z0044042","z0044042_Mnov_GTseek_027_051_PLT_7_R1.fastq","GTseek_027_384i5_051_PLT_7_44042_R1.fastq","051","7"
"1012","z0044042","z0044042_Mnov_GTseek_027_051_PLT_7_R2.fastq","GTseek_027_384i5_051_PLT_7_44042_R2.fastq","051","7"
"1013","z0044044","z0044044_Mnov_GTseek_027_053_PLT_7_R1.fastq","GTseek_027_384i5_053_PLT_7_44044_R1.fastq","053","7"
"1014","z0044044","z0044044_Mnov_GTseek_027_053_PLT_7_R2.fastq","GTseek_027_384i5_053_PLT_7_44044_R2.fastq","053","7"
"1015","z0044047","z0044047_Mnov_GTseek_027_055_PLT_7_R1.fastq","GTseek_027_384i5_055_PLT_7_44047_R1.fastq","055","7"
"1016","z0044047","z0044047_Mnov_GTseek_027_055_PLT_7_R2.fastq","GTseek_027_384i5_055_PLT_7_44047_R2.fastq","055","7"
"1017","z0044056","z0044056_Mnov_GTseek_027_057_PLT_7_R1.fastq","GTseek_027_384i5_057_PLT_7_44056_R1.fastq","057","7"
"1018","z0044056","z0044056_Mnov_GTseek_027_057_PLT_7_R2.fastq","GTseek_027_384i5_057_PLT_7_44056_R2.fastq","057","7"
"1019","z0044059","z0044059_Mnov_GTseek_027_059_PLT_7_R1.fastq","GTseek_027_384i5_059_PLT_7_44059_R1.fastq","059","7"
"1020","z0044059","z0044059_Mnov_GTseek_027_059_PLT_7_R2.fastq","GTseek_027_384i5_059_PLT_7_44059_R2.fastq","059","7"
"1021","z0044064","z0044064_Mnov_GTseek_027_061_PLT_7_R1.fastq","GTseek_027_384i5_061_PLT_7_44064_R1.fastq","061","7"
"1022","z0044064","z0044064_Mnov_GTseek_027_061_PLT_7_R2.fastq","GTseek_027_384i5_061_PLT_7_44064_R2.fastq","061","7"
"1023","z0044074","z0044074_Mnov_GTseek_027_063_PLT_7_R1.fastq","GTseek_027_384i5_063_PLT_7_44074_R1.fastq","063","7"
"1024","z0044074","z0044074_Mnov_GTseek_027_063_PLT_7_R2.fastq","GTseek_027_384i5_063_PLT_7_44074_R2.fastq","063","7"
"1025","z0044432","z0044432_Mnov_GTseek_027_065_PLT_7_R1.fastq","GTseek_027_384i5_065_PLT_7_44432_R1.fastq","065","7"
"1026","z0044432","z0044432_Mnov_GTseek_027_065_PLT_7_R2.fastq","GTseek_027_384i5_065_PLT_7_44432_R2.fastq","065","7"
"1027","z0045317","z0045317_Mnov_GTseek_027_067_PLT_7_R1.fastq","GTseek_027_384i5_067_PLT_7_45317_R1.fastq","067","7"
"1028","z0045317","z0045317_Mnov_GTseek_027_067_PLT_7_R2.fastq","GTseek_027_384i5_067_PLT_7_45317_R2.fastq","067","7"
"1029","z0045333","z0045333_Mnov_GTseek_027_069_PLT_7_R1.fastq","GTseek_027_384i5_069_PLT_7_45333_R1.fastq","069","7"
"1030","z0045333","z0045333_Mnov_GTseek_027_069_PLT_7_R2.fastq","GTseek_027_384i5_069_PLT_7_45333_R2.fastq","069","7"
"1031","z0045344","z0045344_Mnov_GTseek_027_071_PLT_7_R1.fastq","GTseek_027_384i5_071_PLT_7_45344_R1.fastq","071","7"
"1032","z0045344","z0045344_Mnov_GTseek_027_071_PLT_7_R2.fastq","GTseek_027_384i5_071_PLT_7_45344_R2.fastq","071","7"
"1033","z0045350","z0045350_Mnov_GTseek_027_073_PLT_7_R1.fastq","GTseek_027_384i5_073_PLT_7_45350_R1.fastq","073","7"
"1034","z0045350","z0045350_Mnov_GTseek_027_073_PLT_7_R2.fastq","GTseek_027_384i5_073_PLT_7_45350_R2.fastq","073","7"
"1035","z0045404","z0045404_Mnov_GTseek_027_075_PLT_7_R1.fastq","GTseek_027_384i5_075_PLT_7_45404_R1.fastq","075","7"
"1036","z0045404","z0045404_Mnov_GTseek_027_075_PLT_7_R2.fastq","GTseek_027_384i5_075_PLT_7_45404_R2.fastq","075","7"
"1037","z0045710","z0045710_Mnov_GTseek_027_077_PLT_7_R1.fastq","GTseek_027_384i5_077_PLT_7_45710_R1.fastq","077","7"
"1038","z0045710","z0045710_Mnov_GTseek_027_077_PLT_7_R2.fastq","GTseek_027_384i5_077_PLT_7_45710_R2.fastq","077","7"
"1039","z0045719","z0045719_Mnov_GTseek_027_079_PLT_7_R1.fastq","GTseek_027_384i5_079_PLT_7_45719_R1.fastq","079","7"
"1040","z0045719","z0045719_Mnov_GTseek_027_079_PLT_7_R2.fastq","GTseek_027_384i5_079_PLT_7_45719_R2.fastq","079","7"
"1041","z0045720","z0045720_Mnov_GTseek_027_081_PLT_7_R1.fastq","GTseek_027_384i5_081_PLT_7_45720_R1.fastq","081","7"
"1042","z0045720","z0045720_Mnov_GTseek_027_081_PLT_7_R2.fastq","GTseek_027_384i5_081_PLT_7_45720_R2.fastq","081","7"
"1043","z0045728","z0045728_Mnov_GTseek_027_083_PLT_7_R1.fastq","GTseek_027_384i5_083_PLT_7_45728_R1.fastq","083","7"
"1044","z0045728","z0045728_Mnov_GTseek_027_083_PLT_7_R2.fastq","GTseek_027_384i5_083_PLT_7_45728_R2.fastq","083","7"
"1045","z0045731","z0045731_Mnov_GTseek_027_085_PLT_7_R1.fastq","GTseek_027_384i5_085_PLT_7_45731_R1.fastq","085","7"
"1046","z0045731","z0045731_Mnov_GTseek_027_085_PLT_7_R2.fastq","GTseek_027_384i5_085_PLT_7_45731_R2.fastq","085","7"
"1047","z0045733","z0045733_Mnov_GTseek_027_087_PLT_7_R1.fastq","GTseek_027_384i5_087_PLT_7_45733_R1.fastq","087","7"
"1048","z0045733","z0045733_Mnov_GTseek_027_087_PLT_7_R2.fastq","GTseek_027_384i5_087_PLT_7_45733_R2.fastq","087","7"
"1049","z0045736","z0045736_Mnov_GTseek_027_089_PLT_7_R1.fastq","GTseek_027_384i5_089_PLT_7_45736_R1.fastq","089","7"
"1050","z0045736","z0045736_Mnov_GTseek_027_089_PLT_7_R2.fastq","GTseek_027_384i5_089_PLT_7_45736_R2.fastq","089","7"
"1051","z0045739","z0045739_Mnov_GTseek_027_091_PLT_7_R1.fastq","GTseek_027_384i5_091_PLT_7_45739_R1.fastq","091","7"
"1052","z0045739","z0045739_Mnov_GTseek_027_091_PLT_7_R2.fastq","GTseek_027_384i5_091_PLT_7_45739_R2.fastq","091","7"
"1053","z0045740","z0045740_Mnov_GTseek_027_093_PLT_7_R1.fastq","GTseek_027_384i5_093_PLT_7_45740_R1.fastq","093","7"
"1054","z0045740","z0045740_Mnov_GTseek_027_093_PLT_7_R2.fastq","GTseek_027_384i5_093_PLT_7_45740_R2.fastq","093","7"
"1055","z0045741","z0045741_Mnov_GTseek_027_095_PLT_7_R1.fastq","GTseek_027_384i5_095_PLT_7_45741_R1.fastq","095","7"
"1056","z0045741","z0045741_Mnov_GTseek_027_095_PLT_7_R2.fastq","GTseek_027_384i5_095_PLT_7_45741_R2.fastq","095","7"
"1057","z0045742","z0045742_Mnov_GTseek_027_097_PLT_7_R1.fastq","GTseek_027_384i5_097_PLT_7_45742_R1.fastq","097","7"
"1058","z0045742","z0045742_Mnov_GTseek_027_097_PLT_7_R2.fastq","GTseek_027_384i5_097_PLT_7_45742_R2.fastq","097","7"
"1059","z0045776","z0045776_Mnov_GTseek_027_099_PLT_7_R1.fastq","GTseek_027_384i5_099_PLT_7_45776_R1.fastq","099","7"
"1060","z0045776","z0045776_Mnov_GTseek_027_099_PLT_7_R2.fastq","GTseek_027_384i5_099_PLT_7_45776_R2.fastq","099","7"
"1061","z0045779","z0045779_Mnov_GTseek_027_101_PLT_7_R1.fastq","GTseek_027_384i5_101_PLT_7_45779_R1.fastq","101","7"
"1062","z0045779","z0045779_Mnov_GTseek_027_101_PLT_7_R2.fastq","GTseek_027_384i5_101_PLT_7_45779_R2.fastq","101","7"
"1063","z0045781","z0045781_Mnov_GTseek_027_103_PLT_7_R1.fastq","GTseek_027_384i5_103_PLT_7_45781_R1.fastq","103","7"
"1064","z0045781","z0045781_Mnov_GTseek_027_103_PLT_7_R2.fastq","GTseek_027_384i5_103_PLT_7_45781_R2.fastq","103","7"
"1065","z0045788","z0045788_Mnov_GTseek_027_105_PLT_7_R1.fastq","GTseek_027_384i5_105_PLT_7_45788_R1.fastq","105","7"
"1066","z0045788","z0045788_Mnov_GTseek_027_105_PLT_7_R2.fastq","GTseek_027_384i5_105_PLT_7_45788_R2.fastq","105","7"
"1067","z0045789","z0045789_Mnov_GTseek_027_107_PLT_7_R1.fastq","GTseek_027_384i5_107_PLT_7_45789_R1.fastq","107","7"
"1068","z0045789","z0045789_Mnov_GTseek_027_107_PLT_7_R2.fastq","GTseek_027_384i5_107_PLT_7_45789_R2.fastq","107","7"
"1069","z0045791","z0045791_Mnov_GTseek_027_109_PLT_7_R1.fastq","GTseek_027_384i5_109_PLT_7_45791_R1.fastq","109","7"
"1070","z0045791","z0045791_Mnov_GTseek_027_109_PLT_7_R2.fastq","GTseek_027_384i5_109_PLT_7_45791_R2.fastq","109","7"
"1071","z0046923","z0046923_Mnov_GTseek_027_111_PLT_7_R1.fastq","GTseek_027_384i5_111_PLT_7_46923_R1.fastq","111","7"
"1072","z0046923","z0046923_Mnov_GTseek_027_111_PLT_7_R2.fastq","GTseek_027_384i5_111_PLT_7_46923_R2.fastq","111","7"
"1073","z0046925","z0046925_Mnov_GTseek_027_113_PLT_7_R1.fastq","GTseek_027_384i5_113_PLT_7_46925_R1.fastq","113","7"
"1074","z0046925","z0046925_Mnov_GTseek_027_113_PLT_7_R2.fastq","GTseek_027_384i5_113_PLT_7_46925_R2.fastq","113","7"
"1075","z0046927","z0046927_Mnov_GTseek_027_115_PLT_7_R1.fastq","GTseek_027_384i5_115_PLT_7_46927_R1.fastq","115","7"
"1076","z0046927","z0046927_Mnov_GTseek_027_115_PLT_7_R2.fastq","GTseek_027_384i5_115_PLT_7_46927_R2.fastq","115","7"
"1077","z0046929","z0046929_Mnov_GTseek_027_117_PLT_7_R1.fastq","GTseek_027_384i5_117_PLT_7_46929_R1.fastq","117","7"
"1078","z0046929","z0046929_Mnov_GTseek_027_117_PLT_7_R2.fastq","GTseek_027_384i5_117_PLT_7_46929_R2.fastq","117","7"
"1079","z0046934","z0046934_Mnov_GTseek_027_119_PLT_7_R1.fastq","GTseek_027_384i5_119_PLT_7_46934_R1.fastq","119","7"
"1080","z0046934","z0046934_Mnov_GTseek_027_119_PLT_7_R2.fastq","GTseek_027_384i5_119_PLT_7_46934_R2.fastq","119","7"
"1081","z0047601","z0047601_Mnov_GTseek_027_121_PLT_7_R1.fastq","GTseek_027_384i5_121_PLT_7_47601_R1.fastq","121","7"
"1082","z0047601","z0047601_Mnov_GTseek_027_121_PLT_7_R2.fastq","GTseek_027_384i5_121_PLT_7_47601_R2.fastq","121","7"
"1083","z0051185","z0051185_Mnov_GTseek_027_123_PLT_7_R1.fastq","GTseek_027_384i5_123_PLT_7_51185_R1.fastq","123","7"
"1084","z0051185","z0051185_Mnov_GTseek_027_123_PLT_7_R2.fastq","GTseek_027_384i5_123_PLT_7_51185_R2.fastq","123","7"
"1085","z0051326","z0051326_Mnov_GTseek_027_125_PLT_7_R1.fastq","GTseek_027_384i5_125_PLT_7_51326_R1.fastq","125","7"
"1086","z0051326","z0051326_Mnov_GTseek_027_125_PLT_7_R2.fastq","GTseek_027_384i5_125_PLT_7_51326_R2.fastq","125","7"
"1087","z0051328","z0051328_Mnov_GTseek_027_127_PLT_7_R1.fastq","GTseek_027_384i5_127_PLT_7_51328_R1.fastq","127","7"
"1088","z0051328","z0051328_Mnov_GTseek_027_127_PLT_7_R2.fastq","GTseek_027_384i5_127_PLT_7_51328_R2.fastq","127","7"
"1089","z0051399","z0051399_Mnov_GTseek_027_129_PLT_7_R1.fastq","GTseek_027_384i5_129_PLT_7_51399_R1.fastq","129","7"
"1090","z0051399","z0051399_Mnov_GTseek_027_129_PLT_7_R2.fastq","GTseek_027_384i5_129_PLT_7_51399_R2.fastq","129","7"
"1091","z0051404","z0051404_Mnov_GTseek_027_131_PLT_7_R1.fastq","GTseek_027_384i5_131_PLT_7_51404_R1.fastq","131","7"
"1092","z0051404","z0051404_Mnov_GTseek_027_131_PLT_7_R2.fastq","GTseek_027_384i5_131_PLT_7_51404_R2.fastq","131","7"
"1093","z0051405","z0051405_Mnov_GTseek_027_133_PLT_7_R1.fastq","GTseek_027_384i5_133_PLT_7_51405_R1.fastq","133","7"
"1094","z0051405","z0051405_Mnov_GTseek_027_133_PLT_7_R2.fastq","GTseek_027_384i5_133_PLT_7_51405_R2.fastq","133","7"
"1095","z0051816","z0051816_Mnov_GTseek_027_135_PLT_7_R1.fastq","GTseek_027_384i5_135_PLT_7_51816_R1.fastq","135","7"
"1096","z0051816","z0051816_Mnov_GTseek_027_135_PLT_7_R2.fastq","GTseek_027_384i5_135_PLT_7_51816_R2.fastq","135","7"
"1097","z0051844","z0051844_Mnov_GTseek_027_137_PLT_7_R1.fastq","GTseek_027_384i5_137_PLT_7_51844_R1.fastq","137","7"
"1098","z0051844","z0051844_Mnov_GTseek_027_137_PLT_7_R2.fastq","GTseek_027_384i5_137_PLT_7_51844_R2.fastq","137","7"
"1099","z0051888","z0051888_Mnov_GTseek_027_139_PLT_7_R1.fastq","GTseek_027_384i5_139_PLT_7_51888_R1.fastq","139","7"
"1100","z0051888","z0051888_Mnov_GTseek_027_139_PLT_7_R2.fastq","GTseek_027_384i5_139_PLT_7_51888_R2.fastq","139","7"
"1101","z0051891","z0051891_Mnov_GTseek_027_141_PLT_7_R1.fastq","GTseek_027_384i5_141_PLT_7_51891_R1.fastq","141","7"
"1102","z0051891","z0051891_Mnov_GTseek_027_141_PLT_7_R2.fastq","GTseek_027_384i5_141_PLT_7_51891_R2.fastq","141","7"
"1103","z0051898","z0051898_Mnov_GTseek_027_143_PLT_7_R1.fastq","GTseek_027_384i5_143_PLT_7_51898_R1.fastq","143","7"
"1104","z0051898","z0051898_Mnov_GTseek_027_143_PLT_7_R2.fastq","GTseek_027_384i5_143_PLT_7_51898_R2.fastq","143","7"
"1105","z0051939","z0051939_Mnov_GTseek_027_145_PLT_7_R1.fastq","GTseek_027_384i5_145_PLT_7_51939_R1.fastq","145","7"
"1106","z0051939","z0051939_Mnov_GTseek_027_145_PLT_7_R2.fastq","GTseek_027_384i5_145_PLT_7_51939_R2.fastq","145","7"
"1107","z0051945","z0051945_Mnov_GTseek_027_147_PLT_7_R1.fastq","GTseek_027_384i5_147_PLT_7_51945_R1.fastq","147","7"
"1108","z0051945","z0051945_Mnov_GTseek_027_147_PLT_7_R2.fastq","GTseek_027_384i5_147_PLT_7_51945_R2.fastq","147","7"
"1109","z0051959","z0051959_Mnov_GTseek_027_149_PLT_7_R1.fastq","GTseek_027_384i5_149_PLT_7_51959_R1.fastq","149","7"
"1110","z0051959","z0051959_Mnov_GTseek_027_149_PLT_7_R2.fastq","GTseek_027_384i5_149_PLT_7_51959_R2.fastq","149","7"
"1111","z0052846","z0052846_Mnov_GTseek_027_151_PLT_7_R1.fastq","GTseek_027_384i5_151_PLT_7_52846_R1.fastq","151","7"
"1112","z0052846","z0052846_Mnov_GTseek_027_151_PLT_7_R2.fastq","GTseek_027_384i5_151_PLT_7_52846_R2.fastq","151","7"
"1113","z0052882","z0052882_Mnov_GTseek_027_153_PLT_7_R1.fastq","GTseek_027_384i5_153_PLT_7_52882_R1.fastq","153","7"
"1114","z0052882","z0052882_Mnov_GTseek_027_153_PLT_7_R2.fastq","GTseek_027_384i5_153_PLT_7_52882_R2.fastq","153","7"
"1115","z0053021","z0053021_Mnov_GTseek_027_155_PLT_7_R1.fastq","GTseek_027_384i5_155_PLT_7_53021_R1.fastq","155","7"
"1116","z0053021","z0053021_Mnov_GTseek_027_155_PLT_7_R2.fastq","GTseek_027_384i5_155_PLT_7_53021_R2.fastq","155","7"
"1117","z0053038","z0053038_Mnov_GTseek_027_157_PLT_7_R1.fastq","GTseek_027_384i5_157_PLT_7_53038_R1.fastq","157","7"
"1118","z0053038","z0053038_Mnov_GTseek_027_157_PLT_7_R2.fastq","GTseek_027_384i5_157_PLT_7_53038_R2.fastq","157","7"
"1119","z0053051","z0053051_Mnov_GTseek_027_159_PLT_7_R1.fastq","GTseek_027_384i5_159_PLT_7_53051_R1.fastq","159","7"
"1120","z0053051","z0053051_Mnov_GTseek_027_159_PLT_7_R2.fastq","GTseek_027_384i5_159_PLT_7_53051_R2.fastq","159","7"
"1121","z0053073","z0053073_Mnov_GTseek_027_161_PLT_7_R1.fastq","GTseek_027_384i5_161_PLT_7_53073_R1.fastq","161","7"
"1122","z0053073","z0053073_Mnov_GTseek_027_161_PLT_7_R2.fastq","GTseek_027_384i5_161_PLT_7_53073_R2.fastq","161","7"
"1123","z0053078","z0053078_Mnov_GTseek_027_163_PLT_7_R1.fastq","GTseek_027_384i5_163_PLT_7_53078_R1.fastq","163","7"
"1124","z0053078","z0053078_Mnov_GTseek_027_163_PLT_7_R2.fastq","GTseek_027_384i5_163_PLT_7_53078_R2.fastq","163","7"
"1125","z0053097","z0053097_Mnov_GTseek_027_165_PLT_7_R1.fastq","GTseek_027_384i5_165_PLT_7_53097_R1.fastq","165","7"
"1126","z0053097","z0053097_Mnov_GTseek_027_165_PLT_7_R2.fastq","GTseek_027_384i5_165_PLT_7_53097_R2.fastq","165","7"
"1127","z0053103","z0053103_Mnov_GTseek_027_167_PLT_7_R1.fastq","GTseek_027_384i5_167_PLT_7_53103_R1.fastq","167","7"
"1128","z0053103","z0053103_Mnov_GTseek_027_167_PLT_7_R2.fastq","GTseek_027_384i5_167_PLT_7_53103_R2.fastq","167","7"
"1129","z0053132","z0053132_Mnov_GTseek_027_169_PLT_7_R1.fastq","GTseek_027_384i5_169_PLT_7_53132_R1.fastq","169","7"
"1130","z0053132","z0053132_Mnov_GTseek_027_169_PLT_7_R2.fastq","GTseek_027_384i5_169_PLT_7_53132_R2.fastq","169","7"
"1131","z0043704","z0043704_Mnov_GTseek_027_171_PLT_7_R1.fastq","GTseek_027_384i5_171_PLT_7_43704_R1.fastq","171","7"
"1132","z0043704","z0043704_Mnov_GTseek_027_171_PLT_7_R2.fastq","GTseek_027_384i5_171_PLT_7_43704_R2.fastq","171","7"
"1133","z0043940","z0043940_Mnov_GTseek_027_173_PLT_7_R1.fastq","GTseek_027_384i5_173_PLT_7_43940_R1.fastq","173","7"
"1134","z0043940","z0043940_Mnov_GTseek_027_173_PLT_7_R2.fastq","GTseek_027_384i5_173_PLT_7_43940_R2.fastq","173","7"
"1135","z0043980","z0043980_Mnov_GTseek_027_175_PLT_7_R1.fastq","GTseek_027_384i5_175_PLT_7_43980_R1.fastq","175","7"
"1136","z0043980","z0043980_Mnov_GTseek_027_175_PLT_7_R2.fastq","GTseek_027_384i5_175_PLT_7_43980_R2.fastq","175","7"
"1137","z0044042","z0044042_Mnov_GTseek_027_177_PLT_7_R1.fastq","GTseek_027_384i5_177_PLT_7_44042_R1.fastq","177","7"
"1138","z0044042","z0044042_Mnov_GTseek_027_177_PLT_7_R2.fastq","GTseek_027_384i5_177_PLT_7_44042_R2.fastq","177","7"
"1139","z0045719","z0045719_Mnov_GTseek_027_179_PLT_7_R1.fastq","GTseek_027_384i5_179_PLT_7_45719_R1.fastq","179","7"
"1140","z0045719","z0045719_Mnov_GTseek_027_179_PLT_7_R2.fastq","GTseek_027_384i5_179_PLT_7_45719_R2.fastq","179","7"
"1141","z0045731","z0045731_Mnov_GTseek_027_181_PLT_7_R1.fastq","GTseek_027_384i5_181_PLT_7_45731_R1.fastq","181","7"
"1142","z0045731","z0045731_Mnov_GTseek_027_181_PLT_7_R2.fastq","GTseek_027_384i5_181_PLT_7_45731_R2.fastq","181","7"
"1143","z0045788","z0045788_Mnov_GTseek_027_183_PLT_7_R1.fastq","GTseek_027_384i5_183_PLT_7_45788_R1.fastq","183","7"
"1144","z0045788","z0045788_Mnov_GTseek_027_183_PLT_7_R2.fastq","GTseek_027_384i5_183_PLT_7_45788_R2.fastq","183","7"
"1145","z0051185","z0051185_Mnov_GTseek_027_185_PLT_7_R1.fastq","GTseek_027_384i5_185_PLT_7_51185_R1.fastq","185","7"
"1146","z0051185","z0051185_Mnov_GTseek_027_185_PLT_7_R2.fastq","GTseek_027_384i5_185_PLT_7_51185_R2.fastq","185","7"
"1147","z0051945","z0051945_Mnov_GTseek_027_187_PLT_7_R1.fastq","GTseek_027_384i5_187_PLT_7_51945_R1.fastq","187","7"
"1148","z0051945","z0051945_Mnov_GTseek_027_187_PLT_7_R2.fastq","GTseek_027_384i5_187_PLT_7_51945_R2.fastq","187","7"
"1149","z0052846","z0052846_Mnov_GTseek_027_189_PLT_7_R1.fastq","GTseek_027_384i5_189_PLT_7_52846_R1.fastq","189","7"
"1150","z0052846","z0052846_Mnov_GTseek_027_189_PLT_7_R2.fastq","GTseek_027_384i5_189_PLT_7_52846_R2.fastq","189","7"
"1151","z0053078","z0053078_Mnov_GTseek_027_191_PLT_7_R1.fastq","GTseek_027_384i5_191_PLT_7_53078_R1.fastq","191","7"
"1152","z0053078","z0053078_Mnov_GTseek_027_191_PLT_7_R2.fastq","GTseek_027_384i5_191_PLT_7_53078_R2.fastq","191","7"
"1153","z0055903","z0055903_Mnov_GTseek_028_001_PLT_8_R1.fastq","GTseek_028_384i5_001_PLT_8_55903_R1.fastq","001","8"
"1154","z0055903","z0055903_Mnov_GTseek_028_001_PLT_8_R2.fastq","GTseek_028_384i5_001_PLT_8_55903_R2.fastq","001","8"
