"","AnimalID","LABID.x","Duplicate1","Duplicate2","Duplicate3","Herd","all.2021.data.herds","SEX","HAP","mito.haps","USE","GTseq.stratum","Optimization.sample","Main.run","Latitude","Longitude","YR","SOURCE","Contact","Notes","Permission.requested","Permission.received","Photo.Need.permission","Photo.Have.permission","LABID.y","Concentration","Dried.down"
"108","40363",40363,NA,NA,NA,NA,"HI","M","Aminus",NA,"ddRAD.HI","HI","x","x",20.8,-156.733333,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"NA - not assigned to herd",40363,94.83,""
"109","40334",40334,NA,NA,NA,NA,"HI","M","Aplus",NA,"ddRAD.HI","HI","x","x",20.783333,-156.733333,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"NA - not assigned to herd",40334,25.21,""
"110","40345",40345,NA,NA,NA,NA,"HI","M","Aplus",NA,"ddRAD.HI","HI","x","x",20.8,-156.716666,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"NA - not assigned to herd",40345,31.03,""
"111","40413",40413,NA,NA,NA,NA,"HI","M","E14",NA,"HI.nonSEAK","HI",NA,"x",21.033333,-156.95,2004,"BIOPSY-HIHWNMS",NA,"Added Nov24",NA,NA,NA,"NA - not assigned to herd",40413,21.7323,""
"112","40957",40957,NA,NA,NA,NA,"HI","M","E7",NA,"HI.nonSEAK","HI",NA,"x",20.8,-156.7,2004,"BIOPSY-HIHWNMS",NA,"Added Nov24",NA,NA,NA,"NA - not assigned to herd",40957,25.7191,""
"113","40337",40337,NA,NA,NA,NA,"HI.nonSEAK","M","F2",NA,NA,"HI",NA,"x",20.766666,-156.716666,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"NA - not assigned to herd",NA,NA,NA
"114","40985",40985,NA,NA,NA,NA,"HI","M","F2",NA,"ddRAD.HI","HI","x","x",20.783333,-156.716666,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"NA - not assigned to herd",40985,64.87,""
"115","41243",41243,NA,NA,NA,NA,"HI-AI.Ber","M","A3",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",21.883333,-156.633333,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",41243,45.8622,""
"116","43747",43747,NA,NA,NA,NA,"HI-AI.Ber","F","A3",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",54.05,-166.5,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43747,9.02909,""
"117","40961",40961,NA,NA,NA,NA,"HI-AI.Ber","M","Aminus",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",20.916666,-156.75,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",40961,11.76,""
"118","43819",43819,NA,NA,NA,NA,"HI-AI.Ber","M","Aminus",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",54.316666,-166.733333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43819,45.157,""
"119","43915",43915,NA,NA,NA,NA,"HI-AI.Ber","M","Aminus",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",53.616666,-165.55,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43915,10.893,""
"120","41250",41250,NA,NA,NA,NA,"HI-AI.Ber","F","Aplus",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",21.95,-156.8,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",41250,23.5784,""
"121","43789",43789,NA,NA,NA,NA,"HI-AI.Ber","M","Aplus",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",54.5,-166.816666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43789,9.22359,"X"
"122","47854",47854,NA,NA,NA,NA,"HI-AI.Ber","M","Aplus",NA,"HI.nonSEAK","HI-AI.Ber","x","x",53.783333,-167.9,2005,"BIOPSY-NMML-05AE","Paul",NA,"3-Nov-21",NA,NA,"SPLASH match",47854,19,""
"123","43876",43876,NA,NA,NA,NA,"HI-AI.Ber","M","E1",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",54.433333,-166.466666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43876,62.4104,""
"124","41051",41051,NA,NA,NA,NA,"HI-AI.Ber","M","E5",NA,"HI.nonSEAK","HI-AI.Ber","x","x",21.866666,-156.5,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",41051,7.93,""
"125","43243",43243,NA,NA,NA,NA,"HI-AI.Ber","F","E5",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",54.183333,-166.25,2004,"BIOPSY-AK-NGOS","Craig Matkin",NA,"3-Nov-21",NA,NA,"SPLASH match",43243,32.5594,""
"126","43807",43807,NA,NA,NA,NA,"HI-AI.Ber","F","F2",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",54.833333,-167.216666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43807,17.757,"X"
"127","43877",43877,NA,NA,NA,NA,"HI-AI.Ber","F","F2",NA,"HI.nonSEAK","HI-AI.Ber",NA,"x",54.433333,-166.466666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43877,8.17886,""
"128","40275",40275,NA,NA,NA,NA,"HI-GOA","F","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",20.85,-156.716666,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",40275,26.2548,""
"129","40287",40287,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",20.833333,-156.666666,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",40287,21.0365,""
"130","41233",41233,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",21.983333,-156.783333,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",41233,24.2994,""
"131","43267",43267,NA,NA,NA,NA,"HI-GOA","F","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",59.65,-149.716666,2004,"BIOPSY-AK-NGOS","Craig Matkin","Added 1.10.22","3-Nov-21",NA,NA,"SPLASH match",43267,10.0214,""
"132","43278",43278,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",59.8,-149.45,2004,"BIOPSY-AK-NGOS","Craig Matkin",NA,"3-Nov-21",NA,NA,"SPLASH match",43278,10.6289,""
"133","43566",43566,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",59.316666,-144.083333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43566,22.0957,""
"134","43572",43572,NA,NA,NA,NA,"HI-GOA","F","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",58.733333,-144.133333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43572,29.676,""
"135","43649",43649,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",56.933333,-151.833333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43649,22.5541,""
"136","43668",43668,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",57.583333,-151.583333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43668,24.5876,""
"137","43684",43684,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",56.583333,-152.366666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43684,10.2815,"X"
"138","43693",43693,NA,NA,NA,NA,"HI-GOA","F","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",56.666666,-152.2,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43693,62.8794,""
"139","43704",43704,NA,NA,NA,NA,"HI-GOA","F","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",53.583333,-158.4,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43704,18.9531,""
"140","43954",43954,NA,NA,NA,NA,"HI-GOA","F","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",58.166666,-151.1,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43954,12.7158,""
"141","44432",44432,NA,NA,NA,NA,"HI-GOA","F","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",55.266666,-160.05,2004,"BIOPSY-AK-NMML","Paul","Tiny fleck, but enough DNA once concentrated","3-Nov-21",NA,NA,"SPLASH match",44432,4.45173,"X"
"142","47601",47601,NA,NA,NA,NA,"HI-GOA","M","Aminus",NA,"HI.nonSEAK","HI-GOA",NA,"x",57.183333,-153.116666,2004,"BIOPSY-SPLASH-UAF",NA,"Added 1.10.22",NA,NA,NA,"SPLASH match",47601,22.4448,""
"143","41248",41248,NA,NA,NA,NA,"HI-GOA","M","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",21.966666,-156.716666,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"SPLASH match",41248,19.4232,""
"144","43599",43599,NA,NA,NA,NA,"HI-GOA","M","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",54.766666,-150.6,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43599,13.3999,""
"145","43631",43631,NA,NA,NA,NA,"HI-GOA","M","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",57.033333,-152.5,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43631,12.8174,""
"146","43898",43898,NA,NA,NA,NA,"HI-GOA","F","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",54.233333,-163.4,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43898,11.5177,""
"147","43905",43905,NA,NA,NA,NA,"HI-GOA","F","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",54.233333,-163.4,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43905,9.22622,"X"
"148","43934",43934,NA,NA,NA,NA,"HI-GOA","M","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",57.033333,-156.166666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43934,21.3994,""
"149","43940",43940,NA,NA,NA,NA,"HI-GOA","F","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",55.833333,-155.3,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43940,33.1246,""
"150","43966",43966,NA,NA,NA,NA,"HI-GOA","F","Aplus",NA,"HI.nonSEAK","HI-GOA","x","x",58.533333,-150.133333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43966,32.5,""
"151","43980",43980,NA,NA,NA,NA,"HI-GOA","F","Aplus",NA,"HI.nonSEAK","HI-GOA",NA,"x",58.2,-151.15,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43980,24.6479,""
"152","47562",47562,NA,NA,NA,NA,"HI-GOA","M","Aplus",NA,"HI.nonSEAK","HI-GOA","x","x",55.05,-160.333333,2004,"BIOPSY-SPLASH-UAF","Bree Wittteveen",NA,"3-Nov-21","3-Nov-21",NA,"SPLASH match",47562,34.3,""
"153","43652",43652,NA,NA,NA,NA,"HI-GOA","M","E1",NA,"HI.nonSEAK","HI-GOA",NA,"x",56.933333,-151.833333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43652,9.95022,""
"154","43642",43642,NA,NA,NA,NA,"HI-GOA","M","F4",NA,"HI.nonSEAK","HI-GOA",NA,"x",56.816666,-151.983333,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43642,82.8456,""
"155","43686",43686,NA,NA,NA,NA,"HI-GOA","F","HET",NA,"HI.nonSEAK","HI-GOA",NA,"x",56.666666,-152.2,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43686,26.3422,""
"156","47613",47613,NA,NA,NA,NA,"HI-NGOA","F","Aminus",NA,NA,"HI-NGOA",NA,"x",56.933333,-153.15,2004,"BIOPSY-SPLASH-UAF",NA,"bonus",NA,NA,NA,"SPLASH match",NA,NA,NA
"157","47602",47602,NA,NA,NA,NA,"HI-NGOA","F","Aplus",NA,NA,"HI-NGOA",NA,"x",57.183333,-153.116666,2004,"BIOPSY-SPLASH-UAF",NA,"bonus",NA,NA,NA,"SPLASH match",NA,NA,NA
"158","51840",51840,NA,NA,NA,NA,"HI-Rus","F","A3",NA,"HI.nonSEAK","HI-Rus","x","x",NA,NA,2005,"BIOPSY-SPLASH-RUSSIA","Dave Weller",NA,"3-Nov-21","3-Nov-21",NA,"SPLASH match",51840,37.8,""
"159","51844",51844,NA,NA,NA,NA,"HI-Rus","M","Aplus",NA,"HI.nonSEAK","HI-Rus",NA,"x",NA,NA,2005,"BIOPSY-SPLASH-RUSSIA","Dave Weller",NA,"3-Nov-21","3-Nov-21",NA,"SPLASH match",51844,19.8822,""
"160","43765",43765,NA,NA,NA,NA,"HI-Rus","M","F2",NA,"HI.nonSEAK","HI-Rus","x","x",51.383333,173.6,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43765,6.48,""
"161","51816",51816,NA,NA,NA,NA,"HI-Rus","F","F2",NA,"HI.nonSEAK","HI-Rus",NA,"x",NA,NA,2004,"BIOPSY-SPLASH-RUSSIA","Dave Weller",NA,"3-Nov-21","3-Nov-21",NA,"SPLASH match",51816,136.255,""
"162","40333",40333,"44002",NA,NA,NA,"HI-SEAK","F","Aminus",NA,NA,"HI-SEAK","x","x",20.816666,-156.716666,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",40333,23.29,""
"163","53024",53024,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",53.8,-133.233333,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",53024,21.18,""
"164","53025",53025,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",53.966666,-133.4,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"PWF",53025,22.4,""
"165","53032",53032,NA,NA,NA,NA,"HI-SEAK","F","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",52.333333,-131.016666,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",53032,136.33,""
"166","53083",53083,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",52.55,-131.166666,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",53083,16.6,""
"167","53096",53096,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",54.233333,-132.816666,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"PWF",53096,17.63,""
"168","53101",53101,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",54.016666,-133.233333,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",53101,21.74,""
"169","53131",53131,NA,NA,NA,NA,"HI-SEAK","F","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",52.333333,-131.016666,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator","Adam Pack",NA,53131,117.56,""
"170","53133",53133,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",52.333333,-131.033333,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"PWF",53133,13.79,""
"171","53138",53138,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",52.416666,-131.15,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Patrick Sproul-PUBLIC",53138,16.41,""
"172","53142",53142,NA,NA,NA,NA,"HI-SEAK","M","Aminus",NA,"HI-SEAK","HI-SEAK","x","x",52.416666,-131.15,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"PWF",53142,32.63,""
"173","53020",53020,NA,NA,NA,NA,"HI-SEAK","M","Aplus",NA,"HI-SEAK","HI-SEAK","x","x",53.783333,-133.216666,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Kenneth Held-PUBLIC",53020,4.84,""
"174","53100",53100,NA,NA,NA,NA,"HI-SEAK","M","Aplus",NA,"HI-SEAK","HI-SEAK","x","x",54.25,-133.183333,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",53100,22.22,""
"175","53102",53102,NA,NA,NA,NA,"HI-SEAK","F","Aplus",NA,"HI-SEAK","HI-SEAK","x","x",54.25,-132.95,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",53102,31.21,""
"176","53149",53149,NA,NA,NA,NA,"HI-SEAK","M","Aplus",NA,"HI-SEAK","HI-SEAK","x","x",51.783333,-127.9,2005,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"PWF",53149,11.7,""
"177","53031",53031,NA,NA,NA,NA,"HI-SEAK","F","E2",NA,"HI-SEAK","HI-SEAK","x","x",52.566666,-131.483333,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"PWF",53031,46.02,""
"178","53040",53040,NA,NA,NA,NA,"HI-SEAK","F","E2",NA,"HI-SEAK","HI-SEAK","x","x",54.183333,-132.883333,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Chris Gabriele",53040,41.8,""
"179","53071",53071,NA,NA,NA,NA,"HI-SEAK","M","HET",NA,"HI-SEAK","HI-SEAK","x","x",50.683333,-128.983333,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"PWF",53071,27.8,""
"180","146081",146081,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.383722,-136.011185,2014,"SLOUGHED-AK-GBNP","Chris Gabriele",NA,NA,"Yes, collaborator",NA,"robert raimo-PUBLIC",146081,6.58921,"X"
"181","207765",207765,"207767",NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",NA,NA,NA,NA,"Jan/Chris",NA,NA,"Yes, collaborator","Meagan Jones",NA,207765,4.70865,""
"182","43468",43468,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aplus",NA,NA,"HI-SEAK/NBC",NA,"x",56.45,-134.616666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21","Meagan Jons, HIHWNMS",NA,43468,23.0868,"X"
"183","40298",40298,"43496",NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC","x","x",20.9,-156.783333,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",43496,13.2,""
"184","40364",40364,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,"ddRAD.HI","HI-SEAK/NBC","x","x",20.866666,-156.766666,2004,"BIOPSY-HIHWNMS","Dave Mattila",NA,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",40364,37.48,""
"185","40377",40377,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",20.816666,-156.683333,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"186","40387",40387,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",19.716666,-156.066666,2003,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"187","40465",40465,"40466",NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",21.383333,-158.266666,2004,"BIOPSY-HIHWNMS","Dave Mattila","Added 1.10.22",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",40465,31.1204,""
"188","40960",40960,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",20.716666,-156.683333,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"189","41115",41115,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",20.033333,-155.833333,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"190","41145",41145,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",19.983333,-155.866666,2004,"BIOPSY-HIHWNMS","Dave Mattila","Added 1.10.22",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",41145,18.8865,""
"191","41153",41153,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",20.016666,-155.883333,2004,"BIOPSY-HIHWNMS","Dave Mattila","SEAK-801, long sighting history",NA,NA,NA,"PWF, Chris Gabriele",41153,35.0142,""
"192","41174",41174,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",19.95,-155.916666,2004,"BIOPSY-HIHWNMS",NA,"bonus",NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",NA,NA,NA
"193","41472",41472,"43490",NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.133333,-135.916666,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41472,55.5705,""
"194","41483",41483,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.566666,-135.316666,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator","Adam Pack, HIHWNMS",NA,41483,24.0963,""
"195","41494",41494,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.266666,-135.866666,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41494,24.4299,""
"196","41501",41501,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.25,-136.233333,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41501,21.0216,""
"197","41512",41512,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.2,-135.05,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF, Chris Gabriele",41512,10.3288,""
"198","41514",41514,NA,NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",58.183333,-135.05,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41514,13.0789,""
"199","41522",41522,"45761",NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.566666,-135.383333,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41522,14.5605,""
"200","41527",41527,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",57.9,-136.583333,2004,"BIOPSY-UAS-STRALEY","Jan Straley",NA,NA,"Yes, collaborator",NA,"PWF",41527,27.4214,""
"201","43478",43478,"45722",NA,NA,NA,"HI-SEAK/NBC","F","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.583333,-134.45,2004,"BIOPSY-SWFSC-SPLASH","Jay","Seen in NBC and SEAK","2-Nov-21","3-Nov-21",NA,"PWF, Chris Gabriele",43478,18.5623,""
"202","43487",43487,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.583333,-134.45,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",43487,17.5606,""
"203","43488",43488,NA,NA,NA,NA,"HI-SEAK/NBC","M","Aminus",NA,NA,"HI-SEAK/NBC",NA,"x",56.583333,-134.45,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"PWF",43488,12.1759,""
